tmed,prec,tmin,tmax,velmedia,Year,Month,Day,hr,ID,Fire
18.0,0,13.0,23.1,2.2,2007.0,8.0,30.0,69.0,8.0,0.0
18.8,0,13.0,24.5,1.9,2007.0,8.0,31.0,69.0,8.0,0.0
20.5,0,13.2,27.8,1.7,2007.0,9.0,1.0,62.0,8.0,0.0
19.7,0,14.0,25.4,1.4,2007.0,9.0,2.0,62.0,8.0,0.0
20.0,0,15.1,24.9,1.4,2007.0,9.0,3.0,62.0,8.0,0.0
20.5,0,14.9,26.1,1.7,2007.0,9.0,4.0,62.0,8.0,0.0
21.6,0,13.5,29.8,1.7,2007.0,9.0,5.0,62.0,8.0,0.0
23.0,0,13.0,33.0,1.1,2007.0,9.0,6.0,62.0,8.0,0.0
22.866666666666664,0,15.5,30.3,1.4,2007.0,9.0,7.0,62.0,8.0,0.0
22.5,0,14.5,30.5,0.3,2007.0,9.0,8.0,62.0,8.0,0.0
21.2,0,13.0,29.3,0.3,2007.0,9.0,9.0,62.0,8.0,0.0
21.0,0,14.2,27.8,1.4,2007.0,9.0,10.0,62.0,8.0,0.0
20.4,0,13.8,26.9,2.2,2007.0,9.0,11.0,62.0,8.0,0.0
21.2,0,13.9,28.4,1.4,2007.0,9.0,12.0,62.0,8.0,0.0
19.7,0,12.5,26.9,0.3,2007.0,9.0,13.0,62.0,8.0,0.0
18.6,0,12.6,24.7,1.7,2007.0,9.0,14.0,62.0,8.0,0.0
21.8,0,13.7,29.9,0.6,2007.0,9.0,15.0,62.0,8.0,0.0
21.6,0,15.4,27.8,0.8,2007.0,9.0,16.0,62.0,8.0,0.0
17.6,0,14.5,20.8,0.6,2007.0,9.0,17.0,62.0,8.0,0.0
15.7,0,12.1,19.3,2.8,2007.0,9.0,18.0,62.0,8.0,0.0
17.2,0,10.6,23.9,1.4,2007.0,9.0,19.0,62.0,8.0,0.0
19.8,0,11.1,28.4,0.6,2007.0,9.0,20.0,62.0,8.0,0.0
17.1,0,11.3,22.9,1.4,2007.0,9.0,21.0,62.0,8.0,0.0
16.0,0,9.3,22.7,0.3,2007.0,9.0,22.0,62.0,8.0,0.0
18.2,0,10.1,26.4,0.8,2007.0,9.0,23.0,62.0,8.0,0.0
17.1,0,10.233333333333333,24.0,0.6,2007.0,9.0,24.0,62.0,8.0,0.0
13.3,0,7.9,18.7,1.4,2007.0,9.0,25.0,62.0,8.0,0.0
14.6,0,9.0,20.3,1.4,2007.0,9.0,26.0,62.0,8.0,0.0
13.8,0,9.2,18.3,1.7,2007.0,9.0,27.0,62.0,8.0,0.0
15.2,0,7.8,22.5,1.7,2007.0,9.0,28.0,62.0,8.0,0.0
14.6,1,12.5,16.7,1.7,2007.0,9.0,29.0,62.0,8.0,0.0
18.0,1,15.3,20.7,1.4,2007.0,9.0,30.0,62.0,8.0,0.0
18.0,0,13.7,22.4,0.6,2007.0,10.0,1.0,69.0,8.0,0.0
17.1,0,11.4,22.8,1.1,2007.0,10.0,2.0,69.0,8.0,0.0
17.3,0,13.5,21.1,1.1,2007.0,10.0,3.0,69.0,8.0,0.0
18.4,0,14.3,22.6,0.3,2007.0,10.0,4.0,69.0,8.0,0.0
17.0,0,10.5,23.6,0.6,2007.0,10.0,5.0,69.0,8.0,0.0
18.0,0,13.4,22.5,0.3,2007.0,10.0,6.0,69.0,8.0,0.0
15.6,0,10.0,21.2,0.6,2007.0,10.0,7.0,69.0,8.0,0.0
16.1,0,9.1,23.1,0.8,2007.0,10.0,8.0,69.0,8.0,0.0
17.0,0,11.6,22.5,1.7,2007.0,10.0,9.0,69.0,8.0,0.0
16.9,0,11.7,22.1,1.1,2007.0,10.0,10.0,69.0,8.0,0.0
16.8,0,11.7,21.8,1.4,2007.0,10.0,11.0,69.0,8.0,0.0
16.8,0,9.2,24.4,0.8,2007.0,10.0,12.0,69.0,8.0,0.0
16.0,0,7.7,24.2,0.6,2007.0,10.0,13.0,69.0,8.0,0.0
15.2,0,7.1,23.4,1.1,2007.0,10.0,14.0,69.0,8.0,0.0
15.3,0,7.9,22.7,0.6,2007.0,10.0,15.0,69.0,8.0,0.0
13.4,0,5.9,20.8,0.8,2007.0,10.0,16.0,69.0,8.0,0.0
15.7,0,12.6,18.8,0.8,2007.0,10.0,17.0,69.0,8.0,0.0
18.8,0,13.4,24.2,0.3,2007.0,10.0,18.0,69.0,8.0,0.0
17.4,0,10.0,24.9,0.6,2007.0,10.0,19.0,69.0,8.0,0.0
15.4,0,6.4,24.5,0.3,2007.0,10.0,20.0,69.0,8.0,0.0
14.9,0,6.9,22.9,0.6,2007.0,10.0,21.0,69.0,8.0,0.0
13.5,0,7.5,19.5,0.0,2007.0,10.0,22.0,69.0,8.0,0.0
16.5,1,13.9,19.1,0.3,2007.0,10.0,23.0,69.0,8.0,0.0
14.0,0,10.1,17.8,1.1,2007.0,10.0,24.0,69.0,8.0,0.0
13.2,0,9.4,16.9,1.7,2007.0,10.0,25.0,69.0,8.0,0.0
11.9,0,9.0,14.8,1.4,2007.0,10.0,26.0,69.0,8.0,0.0
13.2,0,7.4,18.9,0.8,2007.0,10.0,27.0,69.0,8.0,0.0
11.7,0,5.5,17.9,0.0,2007.0,10.0,28.0,69.0,8.0,0.0
12.4,0,8.7,16.1,1.1,2007.0,10.0,29.0,69.0,8.0,0.0
11.8,0,7.0,16.5,1.1,2007.0,10.0,30.0,69.0,8.0,0.0
13.5,0,8.9,18.1,0.8,2007.0,10.0,31.0,69.0,8.0,0.0
13.0,0,5.9,20.1,0.8,2007.0,11.0,1.0,68.0,8.0,0.0
14.3,0,6.0,22.6,0.8,2007.0,11.0,2.0,68.0,8.0,0.0
15.1,0,7.3,22.9,0.8,2007.0,11.0,3.0,68.0,8.0,0.0
15.0,0,7.0,22.9,0.3,2007.0,11.0,4.0,68.0,8.0,0.0
14.8,0,7.4,22.1,0.8,2007.0,11.0,5.0,68.0,8.0,0.0
13.2,0,7.6,18.8,1.4,2007.0,11.0,6.0,68.0,8.0,0.0
14.2,0,6.7,21.7,0.6,2007.0,11.0,7.0,68.0,8.0,0.0
11.9,0,4.1,19.7,0.8,2007.0,11.0,8.0,68.0,8.0,0.0
12.5,0,8.4,16.6,1.1,2007.0,11.0,9.0,68.0,8.0,0.0
13.6,0,6.4,20.8,0.8,2007.0,11.0,10.0,68.0,8.0,0.0
12.4,0,4.7,20.0,0.8,2007.0,11.0,11.0,68.0,8.0,0.0
14.266666666666666,0,9.533333333333331,18.9,1.1,2007.0,11.0,12.0,68.0,8.0,0.0
10.8,0,4.5,17.0,0.6,2007.0,11.0,13.0,68.0,8.0,0.0
10.8,0,6.8,14.9,1.7,2007.0,11.0,14.0,68.0,8.0,0.0
10.6,0,6.3,14.8,1.1,2007.0,11.0,15.0,68.0,8.0,0.0
11.3,0,4.2,18.4,0.8,2007.0,11.0,16.0,68.0,8.0,0.0
8.3,0,-0.5,17.1,0.8,2007.0,11.0,17.0,68.0,8.0,0.0
6.0,1,-0.5,12.5,0.8,2007.0,11.0,18.0,68.0,8.0,0.0
8.7,1,7.7,9.7,0.0,2007.0,11.0,19.0,68.0,8.0,0.0
8.1,1,4.5,11.7,0.2666666666666666,2007.0,11.0,20.0,68.0,8.0,0.0
11.7,1,8.9,14.5,1.9,2007.0,11.0,21.0,68.0,8.0,0.0
9.2,1,5.0,13.3,0.3,2007.0,11.0,22.0,68.0,8.0,0.0
7.5,0,2.3,12.7,1.1,2007.0,11.0,23.0,68.0,8.0,0.0
8.3,0,5.0,11.6,1.7,2007.0,11.0,24.0,68.0,8.0,0.0
9.8,0,4.9,14.6,1.1,2007.0,11.0,25.0,68.0,8.0,0.0
12.2,0,9.7,14.7,1.7,2007.0,11.0,26.0,68.0,8.0,0.0
11.1,0,6.8,15.4,1.1,2007.0,11.0,27.0,68.0,8.0,0.0
9.2,0,3.7,14.6,0.3,2007.0,11.0,28.0,68.0,8.0,0.0
9.0,0,2.6,15.5,0.0,2007.0,11.0,29.0,68.0,8.0,0.0
11.4,1,9.5,13.2,0.6,2007.0,11.0,30.0,68.0,8.0,0.0
9.9,1,5.0,14.8,0.0,2007.0,12.0,1.0,77.0,8.0,0.0
7.2,1,2.6,11.8,0.8,2007.0,12.0,2.0,77.0,8.0,0.0
13.4,0,11.8,15.0,0.3,2007.0,12.0,3.0,77.0,8.0,0.0
13.8,0,11.1,16.6,1.1,2007.0,12.0,4.0,77.0,8.0,0.0
12.4,1,11.4,13.5,1.1,2007.0,12.0,5.0,77.0,8.0,0.0
11.2,1,9.2,13.2,0.3,2007.0,12.0,6.0,77.0,8.0,0.0
11.6,1,7.7,15.6,0.3,2007.0,12.0,7.0,77.0,8.0,0.0
10.8,1,7.4,14.1,1.9,2007.0,12.0,8.0,77.0,8.0,0.0
11.1,0,8.0,14.2,1.1,2007.0,12.0,9.0,77.0,8.0,0.0
8.5,0,4.5,12.5,0.0,2007.0,12.0,10.0,77.0,8.0,0.0
8.4,0,2.5,14.3,1.1,2007.0,12.0,11.0,77.0,8.0,0.0
8.0,0,1.4,14.5,0.8,2007.0,12.0,12.0,77.0,8.0,0.0
7.8,0,0.9,14.7,0.3,2007.0,12.0,13.0,77.0,8.0,0.0
8.4,0,1.4,15.3,0.6,2007.0,12.0,14.0,77.0,8.0,0.0
6.4,0,-0.8,13.7,0.3,2007.0,12.0,15.0,77.0,8.0,0.0
6.0,0,-0.2,12.2,0.3,2007.0,12.0,16.0,77.0,8.0,0.0
4.4,0,-1.1,9.9,0.6,2007.0,12.0,17.0,77.0,8.0,0.0
3.5,1,-1.1,8.1,1.1,2007.0,12.0,18.0,77.0,8.0,0.0
9.8,0,6.6,13.1,3.6,2007.0,12.0,19.0,77.0,8.0,0.0
12.0,0,9.5,14.6,1.7,2007.0,12.0,20.0,77.0,8.0,0.0
12.0,0,7.7,16.4,0.8,2007.0,12.0,21.0,77.0,8.0,0.0
9.1,0,4.9,13.3,0.6,2007.0,12.0,22.0,77.0,8.0,0.0
9.7,0,4.6,14.8,0.0,2007.0,12.0,23.0,77.0,8.0,0.0
7.6,0,0.8,14.4,0.3,2007.0,12.0,24.0,77.0,8.0,0.0
7.2,1,4.0,10.4,0.3,2007.0,12.0,25.0,77.0,8.0,0.0
7.1,0,2.0,12.2,0.6,2007.0,12.0,26.0,77.0,8.0,0.0
6.4,0,0.1,12.8,0.3,2007.0,12.0,27.0,77.0,8.0,0.0
6.2,0,0.3,12.2,0.6,2007.0,12.0,28.0,77.0,8.0,0.0
9.8,1,8.7,10.8,0.0,2007.0,12.0,29.0,77.0,8.0,0.0
10.0,0,5.1,15.0,0.0,2007.0,12.0,30.0,77.0,8.0,0.0
7.1,0,0.8,13.4,0.6,2007.0,12.0,31.0,77.0,8.0,0.0
6.7,1,2.2,11.2,1.1,2008.0,1.0,1.0,82.0,8.0,0.0
9.6,1,7.4,11.8,1.7,2008.0,1.0,2.0,82.0,8.0,0.0
7.8,1,4.7,10.9,0.6,2008.0,1.0,3.0,82.0,8.0,0.0
6.3,0,2.0,10.6,0.3,2008.0,1.0,4.0,82.0,8.0,0.0
12.1,1,10.1,14.1,2.2,2008.0,1.0,5.0,82.0,8.0,0.0
13.4,1,12.7,14.2,2.2,2008.0,1.0,6.0,82.0,8.0,0.0
9.6,0,5.1,14.2,0.0,2008.0,1.0,7.0,82.0,8.0,0.0
7.3,1,2.3,12.3,0.0,2008.0,1.0,8.0,82.0,8.0,0.0
10.6,1,6.9,14.4,0.8,2008.0,1.0,9.0,82.0,8.0,0.0
11.1,1,10.1,12.1,2.8,2008.0,1.0,10.0,82.0,8.0,0.0
8.4,1,5.0,11.8,1.4,2008.0,1.0,11.0,82.0,8.0,0.0
7.2,0,3.5,10.9,1.1,2008.0,1.0,12.0,82.0,8.0,0.0
9.8,1,7.7,12.0,2.5,2008.0,1.0,13.0,82.0,8.0,0.0
9.8,1,6.4,13.2,0.8,2008.0,1.0,14.0,82.0,8.0,0.0
10.8,1,8.8,12.8,3.9,2008.0,1.0,15.0,82.0,8.0,0.0
10.6,1,8.3,12.9,1.7,2008.0,1.0,16.0,82.0,8.0,0.0
11.7,1,10.4,13.0,2.2,2008.0,1.0,17.0,82.0,8.0,0.0
12.7,0,11.6,13.8,1.1,2008.0,1.0,18.0,82.0,8.0,0.0
11.8,0,6.6,17.1,0.3,2008.0,1.0,19.0,82.0,8.0,0.0
11.7,0,4.8,18.6,0.3,2008.0,1.0,20.0,82.0,8.0,0.0
10.4,0,4.9,15.8,0.3,2008.0,1.0,21.0,82.0,8.0,0.0
9.8,0,8.1,11.5,0.3,2008.0,1.0,22.0,82.0,8.0,0.0
12.0,0,5.0,19.1,0.3,2008.0,1.0,23.0,82.0,8.0,0.0
9.1,0,5.5,12.7,0.3,2008.0,1.0,24.0,82.0,8.0,0.0
12.2,0,8.1,16.3,0.3,2008.0,1.0,25.0,82.0,8.0,0.0
11.1,0,4.9,17.3,0.6,2008.0,1.0,26.0,82.0,8.0,0.0
10.4,0,3.1,17.6,0.5,2008.0,1.0,27.0,82.0,8.0,0.0
9.4,0,2.7,16.1,0.6,2008.0,1.0,28.0,82.0,8.0,0.0
8.3,0,0.8,15.8,0.3,2008.0,1.0,29.0,82.0,8.0,0.0
7.8,0,4.8,10.7,1.7,2008.0,1.0,30.0,82.0,8.0,0.0
5.4,0,1.4,9.5,0.0,2008.0,1.0,31.0,82.0,8.0,0.0
8.2,1,5.2,11.1,1.9,2008.0,2.0,1.0,69.0,8.0,0.0
8.1,0,2.9,13.3,0.6,2008.0,2.0,2.0,69.0,8.0,0.0
8.5,1,5.7,11.3,1.4,2008.0,2.0,3.0,69.0,8.0,0.0
7.8,1,3.5,12.2,1.4,2008.0,2.0,4.0,69.0,8.0,0.0
12.6,1,10.5,14.8,2.5,2008.0,2.0,5.0,69.0,8.0,0.0
13.7,0,9.6,17.8,0.0,2008.0,2.0,6.0,69.0,8.0,0.0
13.8,0,6.5,21.1,0.6,2008.0,2.0,7.0,69.0,8.0,0.0
13.4,0,5.6,21.2,0.6,2008.0,2.0,8.0,69.0,8.0,0.0
13.6,0,5.3,21.8,0.6,2008.0,2.0,9.0,69.0,8.0,0.0
12.9,0,4.6,21.2,0.6,2008.0,2.0,10.0,69.0,8.0,0.0
12.4,0,4.4,20.4,0.3,2008.0,2.0,11.0,69.0,8.0,0.0
11.5,0,3.3,19.7,0.6,2008.0,2.0,12.0,69.0,8.0,0.0
11.2,0,4.2,18.1,0.8,2008.0,2.0,13.0,69.0,8.0,0.0
9.6,0,2.0,17.2,0.8,2008.0,2.0,14.0,69.0,8.0,0.0
11.6,0,4.4,18.7,0.8,2008.0,2.0,15.0,69.0,8.0,0.0
12.7,0,5.6,19.8,0.6,2008.0,2.0,16.0,69.0,8.0,0.0
12.0,0,5.9,18.2,1.7,2008.0,2.0,17.0,69.0,8.0,1.0
13.4,0,11.1,15.6,0.3,2008.0,2.0,18.0,69.0,8.0,0.0
12.8,1,10.6,14.9,0.0,2008.0,2.0,19.0,69.0,8.0,0.0
12.8,1,10.1,15.4,0.3,2008.0,2.0,20.0,69.0,8.0,0.0
14.0,0,6.8,21.1,0.6,2008.0,2.0,21.0,69.0,8.0,0.0
15.0,0,7.8,22.1,0.6,2008.0,2.0,22.0,69.0,8.0,0.0
13.5,0,7.0,20.0,1.1,2008.0,2.0,23.0,69.0,8.0,0.0
13.9,1,11.9,15.9,0.0,2008.0,2.0,24.0,69.0,8.0,0.0
13.7,0,9.7,17.7,0.8,2008.0,2.0,25.0,69.0,8.0,0.0
12.0,1,11.3,12.7,1.1,2008.0,2.0,26.0,69.0,8.0,0.0
12.3,1,11.0,13.6,1.4,2008.0,2.0,27.0,69.0,8.0,0.0
12.6,0,7.9,17.2,0.3,2008.0,2.0,28.0,69.0,8.0,0.0
11.6,0,8.8,14.5,0.3,2008.0,2.0,29.0,69.0,8.0,0.0
13.1,0,8.6,17.6,0.3,2008.0,3.0,1.0,73.0,8.0,0.0
11.4,0,6.6,16.2,0.3,2008.0,3.0,2.0,73.0,8.0,0.0
10.2,0,7.1,13.4,2.2,2008.0,3.0,3.0,73.0,8.0,0.0
8.7,0,5.2,12.2,1.9,2008.0,3.0,4.0,73.0,8.0,0.0
7.6,0,3.1,12.0,1.7,2008.0,3.0,5.0,73.0,8.0,0.0
9.6,0,2.9,16.4,0.8,2008.0,3.0,6.0,73.0,8.0,0.0
7.4,0,-0.2,15.1,1.1,2008.0,3.0,7.0,73.0,8.0,0.0
10.2,1,8.6,11.7,0.3,2008.0,3.0,8.0,73.0,8.0,0.0
9.1,1,5.5,12.7,1.1,2008.0,3.0,9.0,73.0,8.0,0.0
11.2,1,9.5,12.9,2.5,2008.0,3.0,10.0,73.0,8.0,0.0
12.0,0,10.0,14.0,2.5,2008.0,3.0,11.0,73.0,8.0,0.0
14.0,0,11.3,16.6,1.1,2008.0,3.0,12.0,73.0,8.0,0.0
14.2,0,8.6,19.7,0.0,2008.0,3.0,13.0,73.0,8.0,0.0
12.2,1,6.2,18.3,0.6,2008.0,3.0,14.0,73.0,8.0,0.0
11.2,1,9.7,12.7,2.2,2008.0,3.0,15.0,73.0,8.0,0.0
12.3,0,9.2,15.4,0.8,2008.0,3.0,16.0,73.0,8.0,0.0
10.1,1,8.2,12.0,0.8,2008.0,3.0,17.0,73.0,8.0,0.0
10.5,1,6.5,14.5,0.0,2008.0,3.0,18.0,73.0,8.0,0.0
9.5,0,6.0,13.0,1.7,2008.0,3.0,19.0,73.0,8.0,0.0
9.4,0,5.9,12.9,1.9,2008.0,3.0,20.0,73.0,8.0,0.0
8.3,1,3.6,13.0,0.0,2008.0,3.0,21.0,73.0,8.0,0.0
6.2,1,3.2,9.3,1.7,2008.0,3.0,22.0,73.0,8.0,0.0
6.1,0,1.1,11.1,1.1,2008.0,3.0,23.0,73.0,8.0,0.0
8.2,1,4.2,12.1,0.0,2008.0,3.0,24.0,73.0,8.0,0.0
10.0,1,6.4,13.5,0.3,2008.0,3.0,25.0,73.0,8.0,0.0
8.4,1,6.6,10.3,0.8,2008.0,3.0,26.0,73.0,8.0,0.0
10.4,1,7.7,13.0,1.1,2008.0,3.0,27.0,73.0,8.0,0.0
11.4,1,6.4,16.3,1.1,2008.0,3.0,28.0,73.0,8.0,0.0
9.4,1,3.5,15.3,1.4,2008.0,3.0,29.0,73.0,8.0,0.0
9.7,1,6.8,12.6,0.8,2008.0,3.0,30.0,73.0,8.0,0.0
10.2,0,5.2,15.1,0.8,2008.0,3.0,31.0,73.0,8.0,0.0
14.2,0,9.8,18.7,0.8,2008.0,4.0,1.0,71.0,8.0,0.0
15.4,0,7.3,23.5,1.7,2008.0,4.0,2.0,71.0,8.0,0.0
18.1,0,9.4,26.8,1.1,2008.0,4.0,3.0,71.0,8.0,0.0
18.8,0,9.2,28.4,1.1,2008.0,4.0,4.0,71.0,8.0,0.0
17.6,0,8.5,26.7,0.8,2008.0,4.0,5.0,71.0,8.0,0.0
13.6,0,6.4,20.9,1.7,2008.0,4.0,6.0,71.0,8.0,0.0
8.0,1,4.6,11.3,0.6,2008.0,4.0,7.0,71.0,8.0,0.0
11.0,1,9.0,12.9,0.0,2008.0,4.0,8.0,71.0,8.0,0.0
8.0,1,6.7,9.4,2.2,2008.0,4.0,9.0,71.0,8.0,0.0
7.3,1,5.2,9.4,3.1,2008.0,4.0,10.0,71.0,8.0,0.0
8.5,0,4.2,12.8,0.3,2008.0,4.0,11.0,71.0,8.0,0.0
9.2,1,6.1,12.4,0.8,2008.0,4.0,12.0,71.0,8.0,0.0
9.7,1,5.4,14.0,0.3,2008.0,4.0,13.0,71.0,8.0,0.0
10.233333333333333,1,4.766666666666667,15.666666666666666,1.4,2008.0,4.0,14.0,71.0,8.0,0.0
13.0,0,5.8,20.2,1.1,2008.0,4.0,15.0,71.0,8.0,0.0
13.0,1,7.2,18.8,1.7,2008.0,4.0,16.0,71.0,8.0,0.0
10.7,1,7.6,13.8,1.1,2008.0,4.0,17.0,71.0,8.0,0.0
9.6,1,6.3,12.8,1.9,2008.0,4.0,18.0,71.0,8.0,0.0
9.8,1,7.9,11.8,0.8,2008.0,4.0,19.0,71.0,8.0,0.0
9.9,1,8.1,11.7,0.6,2008.0,4.0,20.0,71.0,8.0,0.0
11.3,1,8.6,14.0,0.6,2008.0,4.0,21.0,71.0,8.0,0.0
12.2,1,10.5,13.9,1.4,2008.0,4.0,22.0,71.0,8.0,0.0
14.0,0,10.1,17.9,1.9,2008.0,4.0,23.0,71.0,8.0,0.0
16.0,0,11.0,21.1,0.6,2008.0,4.0,24.0,71.0,8.0,0.0
18.4,0,9.7,27.2,1.4,2008.0,4.0,25.0,71.0,8.0,0.0
20.8,0,13.3,28.3,0.8,2008.0,4.0,26.0,71.0,8.0,0.0
15.8,1,10.6,21.1,0.6,2008.0,4.0,27.0,71.0,8.0,0.0
12.6,0,9.0,16.1,0.6,2008.0,4.0,28.0,71.0,8.0,0.0
9.8,1,7.4,12.3,1.7,2008.0,4.0,29.0,71.0,8.0,0.0
10.2,1,5.8,14.5,0.6,2008.0,4.0,30.0,71.0,8.0,0.0
10.7,0,7.5,13.9,0.6,2008.0,5.0,1.0,77.0,8.0,0.0
13.2,0,6.3,20.0,0.8,2008.0,5.0,2.0,77.0,8.0,0.0
16.4,1,10.6,22.3,1.7,2008.0,5.0,3.0,77.0,8.0,0.0
14.8,0,10.5,19.1,0.6,2008.0,5.0,4.0,77.0,8.0,0.0
15.5,0,9.8,21.2,0.0,2008.0,5.0,5.0,77.0,8.0,0.0
18.0,0,10.9,25.1,0.3,2008.0,5.0,6.0,77.0,8.0,0.0
17.0,1,10.9,23.1,2.2,2008.0,5.0,7.0,77.0,8.0,0.0
15.0,0,11.2,18.9,0.3,2008.0,5.0,8.0,77.0,8.0,0.0
12.2,1,9.9,14.4,0.0,2008.0,5.0,9.0,77.0,8.0,0.0
12.2,0,10.5,14.0,0.8,2008.0,5.0,10.0,77.0,8.0,0.0
15.0,0,11.7,18.4,1.7,2008.0,5.0,11.0,77.0,8.0,0.0
14.2,1,12.4,15.9,1.7,2008.0,5.0,12.0,77.0,8.0,0.0
13.2,1,10.4,15.9,1.4,2008.0,5.0,13.0,77.0,8.0,0.0
12.0,1,9.8,14.1,1.1,2008.0,5.0,14.0,77.0,8.0,0.0
13.2,1,10.7,15.8,1.1,2008.0,5.0,15.0,77.0,8.0,0.0
13.2,1,9.8,16.7,0.0,2008.0,5.0,16.0,77.0,8.0,0.0
14.0,0,9.8,18.2,0.3,2008.0,5.0,17.0,77.0,8.0,0.0
13.1,1,10.5,15.7,0.0,2008.0,5.0,18.0,77.0,8.0,0.0
15.2,0,10.4,20.0,0.0,2008.0,5.0,19.0,77.0,8.0,0.0
14.6,0,8.4,20.9,1.1,2008.0,5.0,20.0,77.0,8.0,0.0
15.3,1,12.9,17.7,1.4,2008.0,5.0,21.0,77.0,8.0,0.0
15.8,1,11.9,19.7,0.6,2008.0,5.0,22.0,77.0,8.0,0.0
13.2,1,10.1,16.3,0.3,2008.0,5.0,23.0,77.0,8.0,0.0
10.8,1,8.2,13.5,0.0,2008.0,5.0,24.0,77.0,8.0,0.0
11.4,1,5.1,17.6,0.0,2008.0,5.0,25.0,77.0,8.0,0.0
13.0,1,10.5,15.5,0.6,2008.0,5.0,26.0,77.0,8.0,0.0
13.6,1,11.5,15.6,0.0,2008.0,5.0,27.0,77.0,8.0,0.0
13.4,1,11.1,15.8,1.7,2008.0,5.0,28.0,77.0,8.0,0.0
14.2,1,11.8,16.5,1.1,2008.0,5.0,29.0,77.0,8.0,0.0
13.8,1,10.7,16.8,0.3,2008.0,5.0,30.0,77.0,8.0,0.0
14.5,0,10.0,19.0,1.1,2008.0,5.0,31.0,77.0,8.0,0.0
15.2,0,11.8,18.6,0.8,2008.0,6.0,1.0,68.0,8.0,0.0
12.4,0,6.6,18.2,0.0,2008.0,6.0,2.0,68.0,8.0,0.0
15.4,0,11.7,19.2,1.1,2008.0,6.0,3.0,68.0,8.0,0.0
14.5,1,10.3,18.7,0.0,2008.0,6.0,4.0,68.0,8.0,0.0
15.6,0,11.4,19.7,0.8,2008.0,6.0,5.0,68.0,8.0,0.0
14.8,0,10.2,19.4,1.7,2008.0,6.0,6.0,68.0,8.0,0.0
14.3,0,8.5,20.1,1.9,2008.0,6.0,7.0,68.0,8.0,0.0
14.8,0,9.9,19.7,1.7,2008.0,6.0,8.0,68.0,8.0,0.0
16.2,0,10.7,21.7,2.2,2008.0,6.0,9.0,68.0,8.0,0.0
17.8,0,12.1,23.4,2.2,2008.0,6.0,10.0,68.0,8.0,0.0
18.6,0,13.6,23.7,2.2,2008.0,6.0,11.0,68.0,8.0,0.0
19.6,0,13.3,25.8,1.7,2008.0,6.0,12.0,68.0,8.0,0.0
16.7,0,11.2,22.2,1.4,2008.0,6.0,13.0,68.0,8.0,0.0
16.4,0,9.2,23.5,0.8,2008.0,6.0,14.0,68.0,8.0,0.0
13.8,0,11.6,16.1,1.1,2008.0,6.0,15.0,68.0,8.0,0.0
14.0,0,10.4,17.7,1.4,2008.0,6.0,16.0,68.0,8.0,0.0
14.6,0,8.6,20.7,0.6,2008.0,6.0,17.0,68.0,8.0,0.0
15.0,0,8.4,21.5,1.1,2008.0,6.0,18.0,68.0,8.0,0.0
16.6,0,12.5,20.6,0.6,2008.0,6.0,19.0,68.0,8.0,0.0
19.7,0,16.5,22.9,0.6,2008.0,6.0,20.0,68.0,8.0,0.0
19.5,0,13.1,25.9,0.6,2008.0,6.0,21.0,68.0,8.0,0.0
19.4,0,13.8,25.1,0.8,2008.0,6.0,22.0,68.0,8.0,0.0
21.7,0,16.9,26.5,0.0,2008.0,6.0,23.0,68.0,8.0,0.0
18.8,0,14.6,23.1,0.3,2008.0,6.0,24.0,68.0,8.0,0.0
18.7,0,14.6,22.8,1.9,2008.0,6.0,25.0,68.0,8.0,0.0
19.4,0,16.4,22.5,1.7,2008.0,6.0,26.0,68.0,8.0,0.0
19.5,0,14.2,24.8,1.4,2008.0,6.0,27.0,68.0,8.0,0.0
19.0,0,11.3,26.8,1.9,2008.0,6.0,28.0,68.0,8.0,0.0
18.6,0,12.7,24.4,1.7,2008.0,6.0,29.0,68.0,8.0,0.0
21.0,0,14.0,28.1,0.6,2008.0,6.0,30.0,68.0,8.0,0.0
16.4,0,13.7,19.0,1.1,2008.0,7.0,1.0,68.0,8.0,0.0
15.2,0,11.6,18.9,1.4,2008.0,7.0,2.0,68.0,8.0,0.0
15.0,0,10.2,19.8,1.1,2008.0,7.0,3.0,68.0,8.0,0.0
15.6,0,13.4,17.8,2.5,2008.0,7.0,4.0,68.0,8.0,0.0
16.1,0,11.6,20.6,0.0,2008.0,7.0,5.0,68.0,8.0,0.0
13.7,0,9.0,18.4,0.3,2008.0,7.0,6.0,68.0,8.0,0.0
14.8,0,9.9,19.8,0.0,2008.0,7.0,7.0,68.0,8.0,0.0
15.233333333333334,0,9.8,20.73333333333333,0.0,2008.0,7.0,8.0,68.0,8.0,0.0
17.2,0,10.5,24.0,0.6,2008.0,7.0,9.0,68.0,8.0,0.0
16.9,1,14.6,19.2,2.5,2008.0,7.0,10.0,68.0,8.0,0.0
16.2,0,12.6,19.8,0.3,2008.0,7.0,11.0,68.0,8.0,0.0
15.2,0,11.0,19.3,1.1,2008.0,7.0,12.0,68.0,8.0,0.0
15.0,0,9.4,20.6,0.0,2008.0,7.0,13.0,68.0,8.0,0.0
19.2,0,11.7,26.6,1.9,2008.0,7.0,14.0,68.0,8.0,0.0
21.2,0,13.8,28.7,1.7,2008.0,7.0,15.0,68.0,8.0,0.0
20.5,0,14.8,26.2,2.2,2008.0,7.0,16.0,68.0,8.0,0.0
18.6,0,15.2,21.9,1.9,2008.0,7.0,17.0,68.0,8.0,0.0
