fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,glo,ts_20,w_rec,ts_10,ts_50,Year,Month,Day
2008-04-01,1387E,24.8(08),3.0,69.0,1.0,6.0,6.9,1019.7(01),4.0,1012.6,1000.3,7.6,28.4(25),11.1,0.0,0.0,8.0,34/25.3(18),5.0,19.0,51.0,1.0,18.0,3.6(07),102.0,0.0,2.0,661.0,165.3,18.0,2.0,15.0,0.0,9.0,0.0,12.4,17.1,0.0,962.9(18),17.0,50042.0,,320.0,,,2008,4,1
2008-05-01,1387E,25.5(23),15.0,75.0,0.0,3.0,4.4,1011.5(04),1.0,1012.2,1000.0,10.6,24.0(03),13.2,0.0,0.0,0.0,99/15.3(03),2.0,16.0,30.0,0.0,23.0,6.1(25),125.0,0.0,2.0,,111.0,26.0,2.0,13.0,0.0,14.6,0.0,14.5,18.3,0.0,990.3(26),17.0,49187.0,,278.0,,,2008,5,1
2008-06-01,1387E,7.4(15),5.0,70.0,0.0,5.0,9.0,1013.7(27),0.0,1019.8,1007.6,12.9,26.0(21),17.2,0.0,0.0,5.0,01/13.9(08),0.0,20.0,59.0,0.0,7.0,7.9(17),146.0,0.0,0.0,,20.5,7.0,0.0,16.0,0.0,17.1,0.0,17.3,21.5,0.0,994.6(16),4.0,74329.0,,313.0,,,2008,6,1
2008-07-01,1387E,14.5(10),6.0,65.0,0.0,5.0,8.4,1014.3(15),3.0,1017.9,1005.8,13.7,31.6(22),16.9,1.0,0.0,7.0,21/17.5(31),1.0,18.0,56.0,0.0,11.0,10.0(09),148.0,0.0,1.0,,28.8,16.0,0.0,15.0,0.0,19.6,0.0,18.6,23.4,0.0,999.5(31),5.0,69801.0,,328.0,,,2008,7,1
2008-08-01,1387E,18.6(15),8.0,69.0,1.0,6.0,7.0,1012.3(02),2.0,1017.8,1005.8,14.0,31.4(28),17.9,1.0,0.0,3.0,31/16.4(12),2.0,20.0,50.0,0.0,14.0,10.2(23),156.0,0.0,2.0,,51.0,13.0,3.0,13.0,0.0,20.7,0.0,18.8,23.6,0.0,991.0(11),6.0,57909.0,,273.0,,,2008,8,1
2008-09-01,1387E,11.4(02),2.0,69.0,0.0,9.0,6.9,1012.5(12),4.0,1016.9,1004.7,11.6,28.1(20),17.2,0.0,0.0,9.0,19/22.2(05),1.0,19.0,56.0,0.0,9.0,7.6(28),135.0,0.0,3.0,,37.4,10.0,0.0,12.0,0.0,16.7,0.0,17.0,22.3,0.0,984.1(05),7.0,47117.0,,256.0,,,2008,9,1
2008-10-01,1387E,29.2(31),7.0,75.0,1.0,15.0,5.6,1017.9(09),4.0,1020.2,1007.9,9.1,26.8(11),15.9,0.0,0.0,4.0,29/17.5(30),5.0,20.0,51.0,0.0,18.0,2.9(23),122.0,0.0,5.0,,131.3,16.0,1.0,12.0,0.0,10.9,0.0,14.0,18.9,0.0,984.4(31),12.0,32813.0,,253.0,,,2008,10,1
2008-11-01,1387E,27.2(30),7.0,78.0,2.0,13.0,3.5,1020.4(17),4.0,1020.6,1008.1,6.8,18.4(15),14.2,0.0,0.0,5.0,33/20.0(24),6.0,18.0,36.0,0.0,23.0,-1.2(27),101.0,0.0,5.0,,134.3,20.0,2.0,13.0,1.0,7.4,0.0,10.5,14.2,0.0,978.7(29),16.0,,,286.0,,,2008,11,1
2008-12-01,1387E,25.6(11),7.0,74.0,3.0,7.0,3.2,1022.6(20),7.0,1019.6,1007.0,5.2,20.3(22),12.1,0.0,0.0,8.0,34/22.2(14),6.0,16.0,36.0,0.0,21.0,-1.7(25),90.0,0.0,1.0,,137.8,16.0,1.0,13.0,5.0,9.2,0.0,9.4,13.6,0.0,988.2(14),16.0,,,289.0,,,2008,12,1
2008-01-01,1387,30.5(10),12.0,76.0,1.0,2.0,2.9,1028.2(30),13.0,1021.1,1013.0,9.3,19.6(20),13.8,0.0,0.0,1.0,32/26.7(16),6.0,18.0,31.0,1.0,18.0,5.0(31),108.0,1.0,2.0,518.0,131.6,17.0,3.0,15.0,0.0,12.0,0.0,12.1,14.9,0.0,980.8(03),13.0,13934.0,11.0,349.0,10.7,11.3,2008,1,1
2008-02-01,1387,19.2(01),7.0,66.0,0.0,0.0,5.7,1022.9(06),4.0,1021.2,1013.1,10.2,22.4(23),13.2,0.0,0.0,8.0,27/21.1(03),2.0,14.0,54.0,0.0,11.0,6.2(02),106.0,0.0,0.0,582.0,55.2,12.0,1.0,10.0,0.0,12.4,0.0,14.1,17.9,0.0,990.7(03),7.0,25879.0,11.8,249.0,11.9,12.0,2008,2,1
2008-03-01,1387,17.7(29),10.0,71.0,3.0,2.0,4.1,1028.0(05),14.0,1018.9,1010.8,9.1,18.6(29),13.0,0.0,0.0,1.0,36/25.3(22),1.0,20.0,34.0,1.0,20.0,4.0(07),100.0,0.0,0.0,673.0,87.6,17.0,3.0,21.0,0.0,11.7,0.0,12.0,14.8,0.0,992.6(10),17.0,32358.0,,457.0,,,2008,3,1
2008-04-01,1387,30.1(07),6.0,72.0,1.0,0.0,6.7,1023.5(01),6.0,1011.9,1004.0,10.2,25.2(25),13.5,0.0,0.0,4.0,30/25.6(18),4.0,20.0,50.0,1.0,18.0,7.4(14),111.0,1.0,0.0,620.0,172.9,17.0,1.0,16.0,0.0,9.8,0.0,13.8,17.3,0.0,968.0(18),16.0,48539.0,14.6,366.0,15.1,14.6,2008,4,1
2008-05-01,1387,18.8(27),13.0,78.0,0.0,0.0,4.5,1014.9(04),2.0,1011.6,1003.6,12.6,24.4(03),15.6,0.0,0.0,0.0,22/15.8(03),4.0,18.0,30.0,0.0,20.0,9.0(25),136.0,0.0,0.0,553.0,108.0,20.0,2.0,14.0,0.0,15.1,0.0,15.5,18.3,0.0,994.1(26),17.0,47037.0,17.4,297.0,17.9,17.1,2008,5,1
2008-06-01,1387,14.3(15),3.0,78.0,0.0,3.0,9.7,1017.0(27),3.0,1019.2,1011.3,14.9,25.0(21),17.6,0.0,0.0,3.0,35/15.8(06),1.0,24.0,63.0,0.0,7.0,11.8(17),159.0,0.0,0.0,633.0,29.6,10.0,0.0,17.0,0.0,17.9,0.0,17.8,20.6,0.0,998.6(16),5.0,67485.0,19.7,362.0,20.3,19.4,2008,6,1
2008-07-01,1387,13.8(10),6.0,71.0,0.0,1.0,8.5,1017.5(15),5.0,1017.2,1009.3,15.9,28.5(22),17.8,0.0,0.0,6.0,22/20.3(31),1.0,19.0,56.0,0.0,12.0,13.8(09),163.0,0.0,1.0,859.0,33.0,14.0,0.0,16.0,0.0,20.4,0.0,19.6,23.1,0.0,1003.1(25),7.0,66042.0,21.1,359.0,21.7,21.1,2008,7,1
2008-08-01,1387,38.0(15),7.0,73.0,0.0,0.0,7.1,1015.8(02),2.0,1016.8,1008.9,17.0,29.6(28),19.2,0.0,0.0,2.0,27/18.1(12),2.0,22.0,51.0,0.0,14.0,14.8(23),174.0,1.0,0.0,720.0,67.8,15.0,2.0,14.0,0.0,20.5,0.0,20.3,23.6,0.0,994.5(11),9.0,55715.0,,295.0,,,2008,8,1
2008-09-01,1387,13.7(04),7.0,73.0,0.0,1.0,7.8,1016.0(13),2.0,1016.3,1008.4,14.7,26.2(08),18.4,0.0,0.0,8.0,20/23.9(05),2.0,15.0,63.0,0.0,9.0,12.6(14),152.0,0.0,0.0,651.0,48.9,10.0,0.0,14.0,0.0,17.6,0.0,18.3,22.0,0.0,988.9(05),7.0,46212.0,19.9,301.0,20.1,20.2,2008,9,1
2008-10-01,1387,35.7(06),11.0,77.0,0.0,6.0,5.8,1021.2(09),5.0,1019.5,1011.5,12.1,26.0(11),17.3,0.0,0.0,2.0,36/19.7(28),5.0,18.0,53.0,0.0,15.0,8.0(31),136.0,1.0,1.0,604.0,141.7,17.0,0.0,13.0,0.0,11.8,0.0,15.6,19.0,0.0,988.4(31),12.0,31630.0,17.1,278.0,16.8,17.6,2008,10,1
2008-11-01,1387,24.2(30),14.0,79.0,4.0,0.0,3.4,1023.8(17),9.0,1019.9,1011.8,9.4,17.8(17),14.8,0.0,0.0,4.0,27/23.6(29),6.0,12.0,35.0,0.0,22.0,4.5(27),113.0,0.0,0.0,433.0,138.3,20.0,1.0,16.0,0.0,10.6,0.0,12.1,14.8,0.0,983.2(29),17.0,15441.0,12.8,351.0,12.2,13.4,2008,11,1
2008-12-01,1387,31.2(11),12.0,75.0,2.0,0.0,3.5,1026.0(20),12.0,1018.8,1010.7,8.2,18.2(22),12.8,0.0,0.0,6.0,29/26.1(03),4.0,13.0,39.0,1.0,17.0,3.3(25),101.0,1.0,0.0,498.0,133.1,16.0,3.0,16.0,0.0,10.0,0.0,11.0,13.7,0.0,991.4(13),14.0,13705.0,10.0,369.0,9.4,10.7,2008,12,1
2008-01-01,1393,,,,,,,,15.0,,,,,,,,,21/32.8(15),,,,5.0,,,,,,,,,,27.0,,,,,,,,,,,629.0,,,2008,1,1
2008-02-01,1393,15.7(03),,76.0,,,,,5.0,,,9.7,20.5(23),11.9,0.0,,,27/25.6(03),2.0,,,1.0,12.0,5.4(03),111.0,0.0,,,45.4,,,17.0,0.0,9.8,,12.6,15.5,,,8.0,,,392.0,,,2008,2,1
2008-03-01,1393,,,,,,,,19.0,,,,,,,,,05/27.2(19),,,,3.0,,,,,,,,,,28.0,,,,,,,,,,,627.0,,,2008,3,1
2008-04-01,1393,40.2(17),,77.0,,,,,13.0,,,8.3,20.0(25),11.7,0.0,,,01/26.7(18),6.0,,,2.0,18.0,5.0(10),104.0,1.0,,,169.6,,,24.0,0.0,7.9,,11.2,14.1,,,16.0,,,539.0,,,2008,4,1
2008-05-01,1393,19.1(29),,82.0,,,,,3.0,,,10.4,20.4(03),13.2,0.0,,,18/17.5(03),2.0,,,0.0,23.0,7.6(25),125.0,0.0,,,98.1,,,19.0,0.0,13.0,,13.1,15.8,,,17.0,,,400.0,,,2008,5,1
2008-06-01,1393,10.3(15),,83.0,,,,,10.0,,,12.9,19.7(20),15.1,0.0,,,06/18.9(08),1.0,,,0.0,9.0,10.6(14),142.0,0.0,,,16.9,,,28.0,0.0,14.4,,14.8,16.7,,,3.0,,,600.0,,,2008,6,1
2008-07-01,1393,5.1(10),,,,,,,14.0,,,,,,,,,18/24.7(31),0.0,,,0.0,13.0,,,0.0,,,23.6,,,27.0,,,,,,,,8.0,,,584.0,,,2008,7,1
2008-08-01,1393,21.2(15),,77.0,,,,,5.0,,,15.3,22.8(05),17.1,0.0,,,21/20.6(11),1.0,,,0.0,12.0,11.8(15),160.0,0.0,,,34.8,,,18.0,0.0,18.7,,17.9,20.4,,,6.0,,,445.0,,,2008,8,1
2008-09-01,1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,9,1
2008-10-01,1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,10,1
2008-11-01,1393,18.0(28),,79.0,,,,,15.0,,,9.6,15.5(05),13.4,0.0,,,02/24.4(25),1.0,,,0.0,22.0,4.6(29),110.0,0.0,,,68.4,,,25.0,0.0,9.4,,11.5,13.3,,,14.0,,,599.0,,,2008,11,1
2008-12-01,1393,24.0(06),,74.0,,,,,17.0,,,8.6,18.2(21),12.3,0.0,,,36/27.2(09),2.0,,,2.0,19.0,4.6(14),97.0,0.0,,,77.6,,,24.0,0.0,8.6,,10.7,12.8,,,11.0,,,599.0,,,2008,12,1
2008-01-01,1351,16.1(10),,,,,,,22.0,,,,,,,,,28/42.8(16),2.0,,,8.0,16.0,,,0.0,,,67.6,,,34.0,,,,,,,,11.0,,,765.0,,,2008,1,1
2008-02-01,1351,9.6(03),,76.0,,,,,8.0,,,9.4,17.7(28),12.5,0.0,,,28/32.2(03),0.0,,,3.0,11.0,5.5(03),104.0,0.0,,,27.3,,,23.0,0.0,10.6,,12.0,14.4,,,6.0,,,502.0,,,2008,2,1
2008-03-01,1351,8.9(17),,70.0,,,,,26.0,,,8.2,16.8(29),11.8,0.0,,,23/40.0(10),0.0,,,10.0,21.0,4.5(23),92.0,0.0,,,56.4,,,38.0,0.0,10.2,,10.6,13.0,,,13.0,,,843.0,,,2008,3,1
2008-04-01,1351,39.1(08),,76.0,,,,,20.0,,,9.2,20.4(26),12.3,0.0,,,28/36.7(29),4.0,,,3.0,16.0,7.3(30),104.0,1.0,,,140.1,,,34.0,0.0,9.2,,11.8,14.3,,,15.0,,,804.0,,,2008,4,1
2008-05-01,1351,19.8(22),,79.0,,,,,6.0,,,11.2,21.9(03),13.1,0.0,,,23/19.2(29),3.0,,,0.0,22.0,8.7(01),125.0,0.0,,,103.4,,,18.0,0.0,12.9,,13.9,16.6,,,17.0,,,410.0,,,2008,5,1
2008-06-01,1351,,,77.0,,,,,8.0,,,14.1,22.7(21),16.3,0.0,,,28/18.9(16),,,,0.0,,11.9(05),145.0,,,,,,,20.0,0.0,16.0,,16.3,18.6,,,,,,438.0,,,2008,6,1
2008-07-01,1351,16.7(10),,73.0,,,,,17.0,,,14.8,25.6(30),16.7,0.0,,,25/27.8(31),1.0,,,1.0,13.0,12.4(07),147.0,0.0,,,32.1,,,28.0,0.0,17.1,,17.7,20.4,,,6.0,,,590.0,,,2008,7,1
2008-08-01,1351,,,,,,,,17.0,,,,,,,,,28/25.6(12),,,,1.0,,,,,,,,,,25.0,,,,,,,,,,,544.0,,,2008,8,1
2008-09-01,1351,,,,,,,,15.0,,,,,,,,,24/36.4(17),,,,2.0,,,,,,,,,,27.0,,,,,,,,,,,618.0,,,2008,9,1
2008-10-01,1351,18.8(20),,,,,,,14.0,,,,,,,,,28/31.9(30),4.0,,,1.0,17.0,,,0.0,,,104.5,,,21.0,,,,,,,,13.0,,,501.0,,,2008,10,1
2008-11-01,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,606.0,,,2008,11,1
2008-12-01,1351,,,,,,,,,,,,,,,,,26/35.0(03),,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,2008,12,1
2008-01-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,1,1
2008-02-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,2,1
2008-03-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,3,1
2008-04-01,1400,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,,,,,,,,2008,4,1
2008-05-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,2008,5,1
2008-06-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,6,1
2008-07-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,7,1
2008-08-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,8,1
2008-09-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,9,1
2008-10-01,1400,,,,,,,,,,,,,,,,,03/28.6(28),,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,2008,10,1
2008-11-01,1400,,,,,,,,,,,,,,,,,34/31.4(24),,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,2008,11,1
2008-12-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,12,1
2008-01-01,1437O,,,,,,,,,,,4.4,18.4(23),8.7,0.0,,,,,,,,,-1.0(30),,,,,,,,,1.0,5.5,,7.3,10.2,,,,,,,,,2008,1,1
2008-02-01,1437O,,,,,,,,,,,5.8,18.4(23),10.5,0.0,,,,,,,,,0.1(04),,,,,,,,,0.0,5.3,,9.3,12.8,,,,,,,,,2008,2,1
2008-03-01,1437O,,,,,,,,,,,2.2,13.9(14),6.7,0.0,,,,,,,,,-4.5(23),,,,,,,,,6.0,3.7,,5.6,9.0,,,,,,,,,2008,3,1
2008-04-01,1437O,,,,,,,,,,,7.4,23.5(04),15.5,0.0,,,,,,,,,2.9(11),,,,,,,,,0.0,9.1,,10.8,14.1,,,,,,,,,2008,4,1
2008-05-01,1437O,,,,,,,,,,,8.6,20.1(06),11.2,0.0,,,,,,,,,5.0(01),,,,,,,,,0.0,10.5,,11.1,13.5,,,,,,,,,2008,5,1
2008-06-01,1437O,,,,,,,,,,,10.7,23.5(30),15.0,0.0,,,,,,,,,8.1(07),,,,,,,,,0.0,13.4,,14.5,18.2,,,,,,,,,2008,6,1
2008-07-01,1437O,,,,,,,,,,,11.0,28.8(21),13.6,0.0,,,,,,,,,8.8(03),,,,,,,,,0.0,14.4,,14.8,18.6,,,,,,,,,2008,7,1
2008-08-01,1437O,,,,,,,,,,,11.7,26.4(27),14.3,0.0,,,,,,,,,9.6(12),,,,,,,,,0.0,14.8,,15.3,18.8,,,,,,,,,2008,8,1
2008-09-01,1437O,,,,,,,,,,,11.4,25.6(20),15.8,0.0,,,,,,,,,8.9(30),,,,,,,,,0.0,13.8,,14.9,18.5,,,,,,,,,2008,9,1
2008-10-01,1437O,,,,,,,,,,,8.8,22.5(10),14.5,0.0,,,,,,,,,3.8(28),,,,,,,,,0.0,6.0,,12.2,15.6,,,,,,,,,2008,10,1
2008-11-01,1437O,,,,,,,,,,,5.3,20.1(18),9.8,0.0,,,,,,,,,0.7(30),,,,,,,,,0.0,2.3,,7.6,9.8,,,,,,,,,2008,11,1
2008-12-01,1437O,,,,,,,,,,,4.8,19.3(23),12.7,0.0,,,,,,,,,-1.1(27),,,,,,,,,1.0,3.5,,7.3,9.8,,,,,,,,,2008,12,1
2008-01-01,1473A,34.6(02),,78.0,,,,,5.0,,,5.4,17.8(20),12.9,0.0,,,25/25.8(15),8.0,,,1.0,18.0,-0.4(29),94.0,3.0,,,219.7,,,14.0,3.0,10.4,,9.5,13.5,,,15.0,,,343.0,,,2008,1,1
2008-02-01,1473A,12.9(03),,66.0,,,,,2.0,,,5.6,21.4(09),11.2,0.0,,,26/26.1(03),2.0,,,1.0,12.0,1.2(14),90.0,0.0,,,53.4,,,11.0,0.0,11.4,,11.4,17.1,,,9.0,,,281.0,,,2008,2,1
2008-03-01,1473A,19.5(17),,66.0,,,,,9.0,,,6.1,19.7(13),10.8,0.0,,,09/23.6(20),3.0,,,0.0,20.0,-1.8(07),85.0,0.0,,,112.3,,,13.0,1.0,10.4,,10.3,14.4,,,16.0,,,306.0,,,2008,3,1
2008-04-01,1473A,66.5(08),,69.0,,,,,5.0,,,7.8,28.6(04),11.5,0.0,,,27/26.7(18),7.0,,,1.0,19.0,3.8(11),99.0,1.0,,,223.3,,,12.0,0.0,10.2,,12.9,17.9,,,16.0,,,281.0,,,2008,4,1
2008-05-01,1473A,29.3(14),,74.0,,,,,0.0,,,10.1,24.9(06),12.8,0.0,,,28/12.2(03),4.0,,,0.0,24.0,5.2(02),120.0,0.0,,,133.5,,,10.0,0.0,14.5,,14.2,18.3,,,18.0,,,200.0,,,2008,5,1
2008-06-01,1473A,11.7(15),,63.0,,,,,6.0,,,12.6,29.1(28),17.2,0.0,,,32/20.6(13),1.0,,,0.0,6.0,7.6(17),135.0,0.0,,,15.0,,,14.0,0.0,16.4,,18.0,23.3,,,2.0,,,320.0,,,2008,6,1
2008-07-01,1473A,17.4(04),,67.0,,,,,4.0,,,13.1,33.6(22),16.8,3.0,,,09/19.4(20),2.0,,,0.0,14.0,7.9(13),145.0,0.0,,,69.4,,,14.0,0.0,17.9,,18.3,23.4,,,10.0,,,299.0,,,2008,7,1
2008-08-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,8,1
2008-09-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,9,1
2008-10-01,1473A,72.4(06),,73.0,,,,,1.0,,,8.3,27.3(11),15.2,0.0,,,07/15.3(28),3.0,,,0.0,12.0,3.6(24),116.0,1.0,,,135.2,,,9.0,0.0,11.9,,13.9,19.5,,,11.0,,,227.0,,,2008,10,1
2008-11-01,1473A,24.9(09),,81.0,,,,,4.0,,,6.2,17.3(16),13.2,0.0,,,08/17.5(25),7.0,,,0.0,20.0,-2.0(27),99.0,0.0,,,130.7,,,9.0,2.0,6.5,,9.8,13.3,,,14.0,,,225.0,,,2008,11,1
2008-12-01,1473A,34.0(06),,79.0,,,,,5.0,,,4.1,14.8(28),11.4,0.0,,,20/23.6(09),4.0,,,0.0,20.0,-3.7(25),88.0,1.0,,,160.3,,,11.0,8.0,8.2,,8.2,12.2,,,15.0,,,280.0,,,2008,12,1
2008-01-01,1428,52.7(15),12.0,85.0,2.0,13.0,2.8,992.5(27),5.0,1022.8,978.7,4.9,18.4(23),11.7,0.0,0.0,2.0,20/26.9(11),9.0,17.0,29.0,1.0,22.0,-0.5(29),98.0,4.0,4.0,304.0,281.8,18.0,2.0,12.0,3.0,8.5,0.0,8.7,12.4,0.0,947.5(03),15.0,16404.0,8.1,284.0,8.4,8.6,2008,1,1
2008-02-01,1428,19.2(03),9.0,68.0,0.0,4.0,4.7,989.2(06),2.0,1022.3,978.6,7.0,21.0(09),10.6,0.0,0.0,10.0,26/22.2(03),2.0,10.0,45.0,0.0,13.0,1.8(02),92.0,0.0,2.0,749.0,56.8,14.0,0.0,9.0,0.0,9.7,0.0,11.6,16.1,0.0,955.4(03),8.0,27951.0,,216.0,,,2008,2,1
2008-03-01,1428,15.3(29),17.0,79.0,2.0,9.0,3.6,990.4(04),7.0,1019.4,975.5,5.4,18.9(14),9.8,0.0,0.0,1.0,99/19.7(22),3.0,13.0,30.0,0.0,21.0,-0.2(23),92.0,0.0,3.0,495.0,103.2,21.0,2.0,15.0,1.0,8.4,1.0,9.2,12.9,0.0,960.6(10),16.0,,,321.0,,,2008,3,1
2008-04-01,1428,42.1(08),10.0,73.0,4.0,8.0,5.4,988.3(01),2.0,1012.3,969.1,6.7,27.6(04),11.6,0.0,0.0,4.0,20/28.3(18),9.0,16.0,40.0,1.0,19.0,1.2(14),99.0,1.0,2.0,726.0,235.3,15.0,2.0,13.0,0.0,7.7,0.0,11.6,16.4,0.0,934.2(18),18.0,46983.0,,281.0,,,2008,4,1
2008-05-01,1428,23.6(22),19.0,80.0,0.0,15.0,2.7,980.1(04),0.0,1012.3,969.3,8.5,24.9(06),10.9,0.0,0.0,0.0,35/12.8(10),5.0,12.0,19.0,0.0,25.0,2.5(25),121.0,0.0,0.0,466.0,131.4,28.0,1.0,12.0,0.0,12.3,0.0,12.9,17.1,0.0,960.5(26),15.0,,,250.0,,,2008,5,1
2008-06-01,1428,7.2(15),5.0,70.0,0.0,5.0,7.8,981.9(27),0.0,1019.1,976.5,11.1,28.5(30),15.4,0.0,0.0,5.0,99/12.8(08),0.0,20.0,51.0,0.0,9.0,6.7(18),142.0,0.0,1.0,1186.0,11.2,9.0,0.0,12.0,0.0,15.9,0.0,16.7,22.2,0.0,964.4(16),2.0,73023.0,,253.0,,,2008,6,1
2008-07-01,1428,15.3(04),8.0,72.0,0.0,11.0,6.5,982.7(15),2.0,1017.8,975.3,12.0,33.5(22),15.1,1.0,0.0,7.0,21/16.9(31),3.0,16.0,44.0,0.0,14.0,7.3(13),147.0,0.0,1.0,949.0,63.1,13.0,0.0,13.0,0.0,17.1,0.0,17.1,22.2,0.0,969.9(25),10.0,68927.0,,277.0,,,2008,7,1
2008-08-01,1428,17.4(29),5.0,75.0,0.0,8.0,5.7,981.8(02),1.0,1017.3,974.8,12.6,30.8(28),17.3,1.0,0.0,1.0,20/15.3(11),3.0,25.0,42.0,0.0,12.0,7.8(15),156.0,0.0,5.0,838.0,56.4,16.0,2.0,11.0,0.0,18.5,0.0,17.8,22.9,0.0,962.5(11),7.0,60681.0,,234.0,,,2008,8,1
2008-09-01,1428,18.4(03),8.0,74.0,0.0,9.0,6.5,981.3(12),2.0,1016.7,974.0,10.5,28.2(20),15.0,0.0,0.0,9.0,19/20.6(05),5.0,13.0,53.0,0.0,12.0,6.3(13),136.0,0.0,2.0,756.0,85.7,13.0,0.0,9.0,0.0,15.5,0.0,15.8,21.1,0.0,956.8(05),9.0,50478.0,,198.0,,,2008,9,1
2008-10-01,1428,47.3(06),6.0,78.0,0.0,14.0,5.1,986.2(25),0.0,1020.4,977.0,7.7,25.1(11),15.3,0.0,0.0,5.0,99/13.9(28),4.0,20.0,46.0,0.0,14.0,1.7(31),117.0,1.0,5.0,599.0,121.1,15.0,0.0,10.0,0.0,10.1,0.0,12.8,17.9,0.0,953.4(31),11.0,33837.0,,211.0,,,2008,10,1
2008-11-01,1428,23.0(28),13.0,88.0,2.0,9.0,3.0,988.3(17),1.0,1020.8,976.6,4.9,16.0(17),11.1,0.0,0.0,5.0,01/20.0(24),7.0,12.0,31.0,0.0,21.0,-0.2(27),96.0,0.0,3.0,277.0,153.3,22.0,0.0,10.0,1.0,4.5,0.0,8.0,11.1,0.0,949.9(29),15.0,16862.0,,245.0,,,2008,11,1
2008-12-01,1428,31.6(06),7.0,82.0,2.0,7.0,3.5,990.7(20),3.0,1019.5,975.2,3.7,17.3(21),9.3,0.0,0.0,8.0,31/18.6(14),6.0,16.0,39.0,0.0,19.0,-3.0(02),85.0,1.0,2.0,385.0,162.6,19.0,1.0,12.0,6.0,5.6,0.0,7.3,10.8,0.0,958.0(14),16.0,15189.0,,283.0,,,2008,12,1
2008-01-01,1475X,44.5(02),,82.0,,,,,2.0,,,6.0,19.1(23),12.7,0.0,,,18/22.5(11),8.0,,,0.0,16.0,0.8(29),102.0,4.0,,,249.3,,,4.0,0.0,9.5,,9.9,13.7,,,14.0,,,102.0,,,2008,1,1
2008-02-01,1475X,11.8(01),,69.0,,,,,1.0,,,7.0,22.1(22),11.9,0.0,,,23/15.8(03),1.0,,,0.0,14.0,2.0(14),99.0,0.0,,,57.5,,,2.0,0.0,11.1,,12.1,17.2,,,9.0,,,73.0,,,2008,2,1
2008-03-01,1475X,14.4(29),,73.0,,,,,1.0,,,6.2,19.7(13),11.3,0.0,,,25/15.8(10),3.0,,,0.0,21.0,-0.2(07),92.0,0.0,,,93.0,,,4.0,1.0,9.3,,10.1,13.9,,,16.0,,,92.0,,,2008,3,1
2008-04-01,1475X,37.5(08),,71.0,,,,,1.0,,,8.0,28.4(04),13.3,0.0,,,24/18.6(18),9.0,,,0.0,19.0,4.2(11),102.0,1.0,,,196.1,,,4.0,0.0,9.4,,12.7,17.3,,,16.0,,,95.0,,,2008,4,1
2008-05-01,1475X,24.0(22),,77.0,,,,,0.0,,,10.2,25.1(06),12.9,0.0,,,25/10.3(03),5.0,,,0.0,24.0,5.1(25),123.0,0.0,,,146.0,,,2.0,0.0,13.5,,14.0,17.7,,,19.0,,,54.0,,,2008,5,1
2008-06-01,1475X,,,68.0,,,,,0.0,,,12.0,28.1(30),16.9,0.0,,,03/12.5(08),,,,0.0,,6.6(02),138.0,,,,,,,4.0,0.0,16.1,,17.1,22.1,,,,,,98.0,,,2008,6,1
2008-07-01,1475X,,,68.0,,,,,1.0,,,13.3,33.0(22),16.0,1.0,,,26/15.3(31),,,,0.0,,9.0(06),144.0,,,,,,,5.0,0.0,17.8,,17.8,22.3,,,,,,102.0,,,2008,7,1
