superficie,fecha,lat,lng,idprovincia,municipio,causa,time_ctrl,time_ext,personal,medios,gastos,perdidas,ema,id_ema,año,mes,dia
67.32,2011-10-05,42.547198,-8.032954,32,piñor,5,367,1047,21,9,,74920.0,O CARBALLIÑO,1700X,2011.0,10.0,5.0
1.82,2011-10-06,42.541065,-7.902047,32,san cristovo de cea,5,70,252,21,12,,2151.0,O CARBALLIÑO,1700X,2011.0,10.0,6.0
32.91,2011-10-06,42.458785,-7.768764,32,"peroxa, a",5,1168,1309,67,3,,219428.0,OURENSE,1690A,2011.0,10.0,6.0
1.0,2011-10-07,42.19895,-7.633163,32,baños de molgas,5,113,124,13,2,,0.0,OURENSE,1690A,2011.0,10.0,7.0
1.1,2011-10-08,42.155179,-7.899362,32,"bola, a",5,59,281,10,3,,238.0,OURENSE,1690A,2011.0,10.0,8.0
2.5,2011-10-09,42.290448,-8.218258,32,melón,5,70,294,21,6,,0.0,O CARBALLIÑO,1700X,2011.0,10.0,9.0
4.53,2011-10-10,42.539937,-7.898937,32,san cristovo de cea,5,156,181,15,2,,0.0,O CARBALLIÑO,1700X,2011.0,10.0,10.0
57.62,2011-10-11,42.54005,-8.026902,32,piñor,5,537,538,54,14,,317070.0,O CARBALLIÑO,1700X,2011.0,10.0,11.0
5.86,2011-10-11,42.544698,-8.070394,32,"irixo, o",5,715,820,43,7,,0.0,O CARBALLIÑO,1700X,2011.0,10.0,11.0
2.16,2011-10-12,42.155678,-7.670963,32,xunqueira de ambía,5,110,141,9,2,,0.0,XINZO DE LIMIA,1735X,2011.0,10.0,12.0
1.0,2011-10-12,42.504837,-8.025744,32,piñor,5,60,96,4,1,,1396.0,O CARBALLIÑO,1700X,2011.0,10.0,12.0
2.0,2011-10-14,42.304757,-8.174318,32,carballeda de avia,5,75,150,13,3,,0.0,O CARBALLIÑO,1700X,2011.0,10.0,14.0
13.86,2011-10-14,42.250435,-7.745587,32,paderne de allariz,5,402,462,33,5,,52414.0,OURENSE,1690A,2011.0,10.0,14.0
2.0,2011-10-15,42.190607,-7.224045,32,vilariño de conso,5,220,2327,15,2,,0.0,A POBRA DE TRIVES,1631E,2011.0,10.0,15.0
3.5,2011-10-15,41.876667,-7.452165,32,verín,5,189,211,11,2,,180.0,XINZO DE LIMIA,1735X,2011.0,10.0,15.0
265.99,2011-10-15,42.349386,-8.246824,32,avión,5,4016,5731,145,17,,33570.0,O CARBALLIÑO,1700X,2011.0,10.0,15.0
1.0,2011-10-15,41.928671,-7.553039,32,monterrei,5,117,1393,10,1,,0.0,XINZO DE LIMIA,1735X,2011.0,10.0,15.0
978.62,2011-10-16,42.228988,-7.537062,32,maceda,5,2805,5458,96,22,,590295.0,OURENSE,1690A,2011.0,10.0,16.0
14.81,2011-10-16,42.223033,-7.800631,32,allariz,5,1018,1521,15,2,,0.0,OURENSE,1690A,2011.0,10.0,16.0
1.07,2011-10-18,42.490118,-7.948862,32,san cristovo de cea,5,136,219,6,2,,1173.0,O CARBALLIÑO,1700X,2011.0,10.0,18.0
3.6,2011-10-18,42.438245,-7.95779,32,san cristovo de cea,5,83,87,6,1,,5028.0,O CARBALLIÑO,1700X,2011.0,10.0,18.0
4.07,2011-10-21,42.465587,-8.143854,32,boborás,5,93,300,12,7,,16111.0,O CARBALLIÑO,1700X,2011.0,10.0,21.0
2.5,2011-10-22,42.554882,-8.047148,32,piñor,5,82,97,9,1,,0.0,O CARBALLIÑO,1700X,2011.0,10.0,22.0
2.91,2011-10-22,41.942868,-7.634907,32,cualedro,5,215,390,21,6,,1773.0,XINZO DE LIMIA,1735X,2011.0,10.0,22.0
1.5,2011-12-28,41.901361,-7.402092,32,verín,5,55,65,7,1,,3425.0,XINZO DE LIMIA,1735X,2011.0,12.0,28.0
3.0,2012-02-04,42.366337,-8.277846,32,avión,5,140,150,6,1,,0.0,O CARBALLIÑO,1700X,2012.0,2.0,4.0
1.39,2012-02-13,42.347791,-6.796861,32,carballeda de valdeorras,5,110,145,9,0,,0.0,A POBRA DE TRIVES,1631E,2012.0,2.0,13.0
5.29,2012-02-19,42.379807,-8.273197,32,avión,5,161,187,10,3,,8720.0,O CARBALLIÑO,1700X,2012.0,2.0,19.0
4.0,2012-02-22,42.177605,-7.662161,32,xunqueira de ambía,5,55,95,7,1,,0.0,XINZO DE LIMIA,1735X,2012.0,2.0,22.0
1.8,2012-02-23,42.487224,-7.756964,32,"peroxa, a",5,45,155,5,1,,2980.0,OURENSE,1690A,2012.0,2.0,23.0
16.0,2012-02-25,42.548425,-7.99653,32,piñor,5,393,493,13,4,,7454.0,O CARBALLIÑO,1700X,2012.0,2.0,25.0
245.7,2012-02-29,42.190195,-7.66209,32,xunqueira de ambía,5,538,577,36,13,,0.0,XINZO DE LIMIA,1735X,2012.0,2.0,29.0
1.52,2012-03-02,42.418308,-7.329377,32,san xoan de rio,5,38,86,5,1,,3722.0,A POBRA DE TRIVES,1631E,2012.0,3.0,2.0
1.5,2012-03-08,41.976295,-7.039628,32,"mezquita, a",5,80,128,5,1,,152907.0,XINZO DE LIMIA,1735X,2012.0,3.0,8.0
3.9,2012-03-08,42.376863,-8.101722,32,cenlle,5,155,398,32,6,,10800.0,O CARBALLIÑO,1700X,2012.0,3.0,8.0
1.0,2012-03-08,42.335965,-8.147532,32,carballeda de avia,5,278,485,12,2,,432.0,O CARBALLIÑO,1700X,2012.0,3.0,8.0
1.4,2012-03-08,42.379503,-8.098465,32,cenlle,5,120,272,11,1,,2328.0,O CARBALLIÑO,1700X,2012.0,3.0,8.0
1.1,2012-03-09,42.377952,-7.296874,32,san xoan de rio,5,110,200,8,1,,0.0,A POBRA DE TRIVES,1631E,2012.0,3.0,9.0
32.26,2012-03-09,42.366289,-8.219686,32,avión,5,880,1015,39,10,,142827.0,O CARBALLIÑO,1700X,2012.0,3.0,9.0
5.0,2012-03-10,41.956984,-7.192021,32,riós,5,135,145,5,1,,0.0,XINZO DE LIMIA,1735X,2012.0,3.0,10.0
1.3,2012-03-11,42.433233,-8.095118,32,"carballino, o",5,125,244,13,3,,503.0,O CARBALLIÑO,1700X,2012.0,3.0,11.0
210.56,2012-03-11,42.50603,-7.908369,32,vilamarín,5,659,1527,25,6,,0.0,OURENSE,1690A,2012.0,3.0,11.0
2.0,2012-03-12,42.455491,-8.127026,32,boborás,5,85,132,9,3,,973.0,O CARBALLIÑO,1700X,2012.0,3.0,12.0
1.5,2012-03-13,42.02636,-7.858632,32,porqueira,5,51,179,11,2,,441.0,XINZO DE LIMIA,1735X,2012.0,3.0,13.0
1.8,2012-03-16,42.548412,-8.039171,32,piñor,5,124,160,9,2,,577.0,O CARBALLIÑO,1700X,2012.0,3.0,16.0
1.7,2012-03-16,42.495172,-7.957941,32,san cristovo de cea,5,70,247,7,3,,4950.0,O CARBALLIÑO,1700X,2012.0,3.0,16.0
92.84,2012-03-27,42.370947,-7.888169,32,ourense,5,1244,2526,40,9,,47691.0,OURENSE,1690A,2012.0,3.0,27.0
43.29,2012-03-28,42.406258,-7.930649,32,amoeiro,5,330,390,16,4,,3373.0,OURENSE,1690A,2012.0,3.0,28.0
1.2,2012-03-31,42.174615,-7.762427,32,allariz,5,60,220,15,3,,1089.0,OURENSE,1690A,2012.0,3.0,31.0
3.5,2012-03-31,42.546818,-8.037003,32,piñor,5,133,158,9,1,,2755.0,O CARBALLIÑO,1700X,2012.0,3.0,31.0
8.76,2012-04-01,42.19017,-8.133847,32,cortegada,5,457,607,18,5,,13844.0,O CARBALLIÑO,1700X,2012.0,4.0,1.0
1.02,2012-04-02,42.48267,-7.979732,32,san cristovo de cea,5,54,319,8,2,,1575.0,O CARBALLIÑO,1700X,2012.0,4.0,2.0
1.4,2012-06-27,41.947307,-7.937208,32,muiños,5,75,255,7,1,,5089.0,O CARBALLIÑO,1700X,2012.0,6.0,27.0
1.2,2012-06-27,42.180977,-7.124879,32,viana do bolo,5,80,113,5,1,,0.0,A POBRA DE TRIVES,1631E,2012.0,6.0,27.0
2.45,2012-07-19,42.414326,-7.776574,32,nogueira de ramuín,5,193,395,31,9,,9751.0,OURENSE,1690A,2012.0,7.0,19.0
3.6,2012-07-19,41.939205,-7.742381,32,baltar,5,95,225,16,3,,2832.0,XINZO DE LIMIA,1735X,2012.0,7.0,19.0
1.18,2012-07-20,42.413897,-7.774334,32,nogueira de ramuín,5,124,240,28,4,,3309.0,OURENSE,1690A,2012.0,7.0,20.0
6.26,2012-08-09,42.277964,-7.788093,32,paderne de allariz,5,104,279,5,10,,2793.0,OURENSE,1690A,2012.0,8.0,9.0
1.95,2012-08-18,42.535243,-7.990701,32,piñor,5,63,141,46,15,,865.0,O CARBALLIÑO,1700X,2012.0,8.0,18.0
1.19,2012-08-22,42.389536,-7.857979,32,coles,5,72,90,36,7,,0.0,OURENSE,1690A,2012.0,8.0,22.0
2.1,2012-08-29,41.89044,-7.497081,32,oímbra,5,82,125,11,1,,0.0,XINZO DE LIMIA,1735X,2012.0,8.0,29.0
6.7,2012-09-07,42.529283,-7.986803,32,piñor,5,274,353,29,6,,13175.0,O CARBALLIÑO,1700X,2012.0,9.0,7.0
1.08,2012-09-13,42.401179,-7.893699,32,amoeiro,5,62,151,29,8,,390.0,OURENSE,1690A,2012.0,9.0,13.0
4.41,2012-09-13,42.559126,-7.983567,32,piñor,5,252,472,19,5,,0.0,O CARBALLIÑO,1700X,2012.0,9.0,13.0
49.52,2012-09-22,41.977209,-7.27193,32,riós,5,310,425,67,14,,55663.0,XINZO DE LIMIA,1735X,2012.0,9.0,22.0
2.6,2012-09-22,42.243882,-7.694251,32,baños de molgas,5,232,355,1,3,,19891.0,OURENSE,1690A,2012.0,9.0,22.0
11.54,2012-09-22,42.304666,-8.243293,32,melón,5,253,270,13,2,,0.0,O CARBALLIÑO,1700X,2012.0,9.0,22.0
1.0,2012-11-15,41.903008,-7.39882,32,vilardevós,5,48,65,6,0,,3196.0,XINZO DE LIMIA,1735X,2012.0,11.0,15.0
1.2,2013-03-03,42.290405,-7.550888,32,montederramo,5,61,63,4,0,,,A POBRA DE TRIVES,1631E,2013.0,3.0,3.0
28.18,2013-04-23,42.301445,-7.7252,32,paderne de allariz,5,405,410,12,0,,2128.0,OURENSE,1690A,2013.0,4.0,23.0
1.6,2013-05-04,42.375706,-8.062991,32,san amaro,5,50,225,5,4,,8963.0,O CARBALLIÑO,1700X,2013.0,5.0,4.0
3.6,2013-05-31,41.877307,-7.418539,32,verín,5,175,255,18,5,,11510.0,XINZO DE LIMIA,1735X,2013.0,5.0,31.0
1.1,2013-06-12,42.306974,-7.76628,32,"pereiro de aguiar, o",5,59,95,7,3,,312.0,OURENSE,1690A,2013.0,6.0,12.0
1.0,2013-06-30,42.32203,-8.273996,32,avión,5,159,249,15,3,,166.0,O CARBALLIÑO,1700X,2013.0,6.0,30.0
2.5,2013-07-12,42.069346,-7.244316,32,vilariño de conso,5,86,208,13,2,,,A POBRA DE TRIVES,1631E,2013.0,7.0,12.0
1.0,2013-07-13,42.306037,-7.380515,32,chandrexa de queixa,5,110,260,21,3,,943.0,A POBRA DE TRIVES,1631E,2013.0,7.0,13.0
9.25,2013-08-04,42.242621,-7.105092,32,"bolo, o",5,284,451,24,4,,,A POBRA DE TRIVES,1631E,2013.0,8.0,4.0
2.4,2013-08-10,42.361556,-8.048484,32,san amaro,5,79,199,27,7,,344.0,O CARBALLIÑO,1700X,2013.0,8.0,10.0
